iter	RMSE
286	0.02865332144
287	0.02864013528
288	0.02863044007
289	0.02862051757
290	0.02860973091
291	0.02859434614
292	0.02858619243
293	0.02857849634
294	0.02856771202
295	0.02855974996
296	0.02854993619
297	0.02854287222
298	0.02853485916
299	0.02852304646
300	0.0285166528
301	0.02850371089
302	0.02849295025
303	0.02848450337
304	0.02847617179
305	0.02846807745
306	0.02845519986
307	0.02844553008
308	0.02843196771
309	0.02842119241
310	0.02841313588
311	0.02840115971
312	0.02839465493
313	0.02838595034
314	0.02837816272
315	0.02836965629
316	0.02835353335
317	0.02834613373
318	0.02833085621
319	0.02832396528
320	0.02831165767
321	0.02829784721
322	0.028287754
323	0.02827767564
324	0.02826113961
325	0.02825238182
326	0.02823873866
327	0.0282341337
328	0.02822823066
329	0.02822213647
330	0.0282102155
331	0.02820351832
332	0.02819293851
333	0.02818361277
334	0.0281731131
335	0.02816757334
336	0.02815480933
337	0.0281474423
338	0.02814183254
339	0.0281311249
340	0.02812227391
341	0.02811400379
342	0.02810258342
343	0.02809301058
344	0.02808258931
345	0.02807467519
346	0.02806822895
347	0.02806197783
348	0.02805489219
349	0.02804338533
350	0.0280336736
351	0.02802713449
352	0.02802016245
353	0.02801181957
354	0.02799959129
355	0.02798743759
356	0.02797995571
357	0.02797421978
358	0.02796749688
359	0.02796067447
360	0.02795374347
361	0.02794789124
362	0.02794245456
363	0.02793727564
364	0.0279270146
365	0.02792124735
366	0.02791295947
367	0.0279045586
368	0.02789431817
369	0.02788616976
370	0.02787454331
371	0.02786862442
372	0.02786113839
373	0.02785115508
374	0.02784446851
375	0.02783680446
376	0.02783349813
377	0.02782561569
378	0.02781680239
379	0.02780895215
380	0.02780100839
381	0.02779237747
382	0.02778711953
383	0.02777822139
384	0.02777091717
385	0.02776181751
386	0.02775079673
387	0.02774448113
388	0.02773672456
389	0.02772996429
390	0.02772557404
391	0.02771863036
392	0.02771287381
393	0.02770793794
394	0.02769834227
395	0.02769098087
396	0.02768484824
397	0.0276766844
398	0.02767174309
399	0.02766442443
400	0.02765965032
401	0.02765362294
402	0.02764632002
403	0.02764156991
404	0.02763105188
405	0.02762236586
406	0.02761524886
407	0.02761113042
408	0.02760311344
409	0.02759342144
410	0.02758456194
411	0.02757809905
412	0.02757230048
413	0.02756726502
414	0.02755773862
415	0.02754934053
416	0.0275417567
417	0.02753523442
418	0.02752864804
419	0.02752296989
420	0.02751672579
421	0.02751180207
422	0.02750179633
423	0.02749667244
424	0.02748804645
425	0.02748068414
426	0.02747193445
427	0.02746559329
428	0.02745450531
429	0.02744873034
430	0.027440376
431	0.02743701163
432	0.0274290331
433	0.02742266618
434	0.02741635509
435	0.02740787031
436	0.0274037958
437	0.0273943789
438	0.02739042782
439	0.02738449018
440	0.02737920443
441	0.02737454854
442	0.02736905237
443	0.02736502786
444	0.02735525255
445	0.02735117897
446	0.0273475755
447	0.02734068221
448	0.02733542248
449	0.0273292647
450	0.02732371278
451	0.02731580797
452	0.02730953567
453	0.02730359911
454	0.0272958406
455	0.0272928118
456	0.02728893258
457	0.02728450018
458	0.02728000506
459	0.02727442955
460	0.02726750363
461	0.02726361699
462	0.02725789813
463	0.02724806254
464	0.02724156467
465	0.02723258993
466	0.02722410254
467	0.02721729572
468	0.02721119663
469	0.02720607685
470	0.0272019851
471	0.02719644394
472	0.02718873944
473	0.02718405476
474	0.02717898438
475	0.02717362241
476	0.02716415454
477	0.02715611586
478	0.02715027312
479	0.0271443638
480	0.02714098924
481	0.02713668708
482	0.02713181793
483	0.02712413041
484	0.02711631685
485	0.02711124875
486	0.0271053559
487	0.02709871856
488	0.02709257602
489	0.02708726124
490	0.02708331148
491	0.02708088428
492	0.0270723636
493	0.02706518741
494	0.02705778059
495	0.02705156551
496	0.02704586165
497	0.02703827977
498	0.02703402361
499	0.027029971
500	0.02702196689
501	0.02701715555
502	0.02701120878
503	0.02700681728
504	0.02700214614
505	0.02699602145
506	0.02698747161
507	0.0269816167
508	0.02697847523
509	0.02697236618
510	0.02696605435
511	0.02696071331
512	0.02695386003
513	0.02695136309
514	0.0269467428
515	0.02694249374
516	0.02693907502
517	0.0269344138
518	0.02692945539
519	0.02692314249
520	0.02691627153
521	0.02691347649
522	0.02690941932
523	0.02690654887
524	0.0269019016
525	0.02689596902
526	0.02689056616
527	0.02688538523
528	0.02687796405
529	0.02687169082
530	0.02686495476
531	0.02685958034
532	0.02685499858
533	0.02684869721
534	0.02684298759
535	0.02683591132
536	0.02682881556
537	0.02682494023
538	0.02682157612
539	0.02681748374
540	0.0268090491
541	0.02680351993
542	0.02679621755
543	0.0267901114
544	0.02678426694
545	0.0267813523
546	0.02677451976
547	0.02676884519
548	0.02676547062
549	0.02675859418
550	0.0267529971
551	0.02674550555
552	0.02674181389
553	0.02673524518
554	0.02673243522
555	0.02672545341
556	0.02671958307
557	0.02671407053
558	0.02670877988
559	0.02670496626
560	0.02669892893
561	0.02669325571
562	0.02668899541
563	0.02668527336
564	0.02668134606
565	0.02667764666
566	0.02667372082
567	0.02666735826
568	0.02666396871
569	0.02665772767
570	0.02665288444
571	0.02664648592
572	0.02664145558
573	0.02663808611
574	0.02663256086
575	0.0266270389
576	0.02662141621
577	0.02661759932
578	0.02661230378
579	0.02660639485
580	0.02660068827
581	0.02659431812
582	0.02659127355
583	0.0265863824
584	0.02657989829
585	0.02657501525
586	0.02656980619
587	0.02656503123
588	0.02655924613
589	0.02655530051
590	0.02655025672
591	0.02654464334
592	0.02653906288
593	0.02653336302
594	0.0265272723
595	0.02652192282
596	0.02651664605
597	0.026512183
598	0.02650796497
599	0.02650440343
600	0.02649763554
601	0.02649315534
602	0.02648814107
603	0.02648404758
604	0.02647979202
605	0.02647613925
606	0.02647071785
607	0.02646535881
608	0.02646260772
609	0.02645750895
610	0.02645359032
611	0.02644997227
612	0.02644620375
613	0.02644164559
614	0.02643748871
615	0.02643189393
616	0.02642585728
617	0.02642084317
618	0.02641537758
619	0.02640942483
620	0.0264028747
621	0.02639930909
622	0.02639334994
623	0.02638932321
624	0.02638380513
625	0.02637972507
626	0.02637314307
627	0.02636876998
628	0.02636665664
629	0.02636104754
630	0.02635479164
631	0.02635057907
632	0.02634572191
633	0.02634130351
634	0.02633512557
635	0.02632874063
636	0.02632423716
637	0.02631936965
638	0.02631392144
639	0.02630971816
640	0.02630535018
641	0.02629976541
642	0.02629690911
643	0.02629274066
644	0.02628905208
645	0.02628377847
646	0.02628092874
647	0.02627595016
648	0.02627089007
649	0.02626511875
650	0.02625987324
651	0.02625498882
652	0.02625213223
653	0.02624886119
654	0.0262440364
655	0.02624042818
656	0.02623715647
657	0.02622988514
658	0.0262243236
659	0.0262192111
660	0.02621418593
661	0.02620916836
662	0.02620380377
663	0.02620026513
664	0.02619622895
665	0.02619168381
666	0.02618455327
667	0.02618024201
668	0.02617339761
669	0.02616774111
670	0.02616209546
671	0.02615776009
672	0.02615285402
673	0.0261477446
674	0.02614089857
675	0.02613669428
676	0.02613130248
677	0.02612642703
678	0.02612226425
679	0.02611552816
680	0.02611137592
681	0.02610592261
682	0.02610143313
683	0.02609567977
684	0.02609125405
685	0.02608735902
686	0.02608096497
687	0.02607592296
688	0.02607011056
689	0.0260671075
690	0.026062919
691	0.02605828235
692	0.02605595438
693	0.02605202455
694	0.02604820797
695	0.02604389204
696	0.02603960432
697	0.02603551473
698	0.02603291625
699	0.02602791163
700	0.02602380555
701	0.02601909119
702	0.02601516765
703	0.02601075163
704	0.02600612842
705	0.02600092151
706	0.02599506457
707	0.02599227968
708	0.02598791207
709	0.02598166955
710	0.02597778757
711	0.02597221343
712	0.02596806998
713	0.02596303486
714	0.02595858607
715	0.02595490534
716	0.02594987447
717	0.02594603254
718	0.0259413084
719	0.02593671405
720	0.0259337857
721	0.02592995852
722	0.0259265741
723	0.02592157888
724	0.02591801009
725	0.02591394935
726	0.02590896763
727	0.02590471082
728	0.02590268633
729	0.02589826874
730	0.02589287533
731	0.02589041218
732	0.02588814225
733	0.02588459728
734	0.02588261136
735	0.02587766148
736	0.02587314044
737	0.02586622755
738	0.02586258179
739	0.02585831074
740	0.02585114139
741	0.0258463774
742	0.02584268426
743	0.02583740644
744	0.02583412431
745	0.02583119165
746	0.02582892385
747	0.02582392151
748	0.0258167517
749	0.02581358521
750	0.02581038119
751	0.02580678215
752	0.02580215848
753	0.02579905789
754	0.02579637705
755	0.0257911333
756	0.02578898392
757	0.02578464602
758	0.02578120508
759	0.02577631006
760	0.0257726723
761	0.02576790138
762	0.0257616881
763	0.02575845965
764	0.02575486522
765	0.02574999804
766	0.02574815398
767	0.02574467528
768	0.02574094986
769	0.02573679076
770	0.02573268437
771	0.02573067101
772	0.02572772635
773	0.02572496427
774	0.02572017174
775	0.02571774099
776	0.02571457252
777	0.02571180619
778	0.02570749595
779	0.02570441497
780	0.02569977961
781	0.025696389
782	0.02569250597
783	0.02569011053
784	0.02568734084
785	0.02568449697
786	0.0256795082
787	0.02567547945
788	0.02566980894
789	0.02566667245
790	0.02566380108
791	0.02566055389
792	0.02565575701
793	0.02565246199
794	0.02564872568
795	0.02564394162
796	0.02563978702
797	0.02563500796
798	0.02563120538
799	0.02562829135
800	0.02562535166
801	0.02562242839
802	0.02561955599
803	0.02561626414
804	0.02561379432
805	0.02561030433
806	0.02560730859
807	0.02560342196
808	0.02559932816
809	0.02559512017
810	0.02559058323
811	0.02558555205
812	0.02558219822
813	0.02557934653
814	0.02557665745
815	0.02557348031
816	0.02557064821
817	0.02556818444
818	0.02556409622
819	0.02556024189
820	0.02555706227
821	0.0255537377
822	0.02555103438
823	0.02554805325
824	0.02554521443
825	0.02554072696
826	0.02553809075
827	0.02553522825
828	0.02553171319
829	0.02552945385
830	0.02552590073
831	0.02552256311
832	0.02551898053
833	0.02551449605
834	0.02551153347
835	0.02550861985
836	0.02550578957
837	0.02550078107
838	0.02549761888
839	0.02549220768
840	0.02548812801
841	0.02548588767
842	0.02548314069
843	0.02548071029
844	0.02547491914
845	0.02547119031
846	0.02546777096
847	0.0254633519
848	0.02546097105
849	0.02545692774
850	0.02545356452
851	0.025451239
852	0.02544779324
853	0.02544415513
854	0.02543921761
855	0.02543526208
856	0.02543354346
857	0.025431219
858	0.02542945799
859	0.02542589964
860	0.02542098718
861	0.02541490497
862	0.02541257619
863	0.02541018164
864	0.02540420979
865	0.02540196089
866	0.02539804017
867	0.02539532677
868	0.02539254267
869	0.02538814333
870	0.02538427836
871	0.02538208805
872	0.02537876684
873	0.02537577766
874	0.02537292228
875	0.02536857641
876	0.0253658487
877	0.02536344294
878	0.02536064322
879	0.02535711888
880	0.02535127965
881	0.02534857743
882	0.0253447583
883	0.02534045146
884	0.02533672118
885	0.02533302091
886	0.0253303538
887	0.02532662403
888	0.0253232637
889	0.02531889304
890	0.02531480082
891	0.02531090353
892	0.02530696328
893	0.02530330997
894	0.02530019994
895	0.02529756374
896	0.02529392879
897	0.02528952274
898	0.02528436904
899	0.02528262835
900	0.02527974403
901	0.02527660083
902	0.02527380042
903	0.02526976547
904	0.02526610593
905	0.02526348991
906	0.02526060804
907	0.02525750828
908	0.02525607622
909	0.02525360161
910	0.02524986453
911	0.0252484535
912	0.02524476415
913	0.02524257722
914	0.02523985696
915	0.02523792655
916	0.02523477147
917	0.02523104166
918	0.0252255552
919	0.02522294891
920	0.02521911259
921	0.02521667163
922	0.02521317672
923	0.02520928873
924	0.0252058364
925	0.02520386548
926	0.0251996464
927	0.02519766357
928	0.02519523707
929	0.02519116642
930	0.02518722911
931	0.02518303563
932	0.02518068506
933	0.0251778043
934	0.02517575691
935	0.02517107613
936	0.02516676697
937	0.02516310102
938	0.02515979972
939	0.02515593672
940	0.02515333903
941	0.02514798676
942	0.02514380397
943	0.02513975936
944	0.02513554461
945	0.02513075283
946	0.02512738144
947	0.02512411293
948	0.02512163827
949	0.02511908821
950	0.02511632924
951	0.02511225326
952	0.02510977598
953	0.02510771745
954	0.02510322388
955	0.02509970154
956	0.025096354
957	0.02509419138
958	0.02509094781
959	0.0250870531
960	0.02508338677
961	0.02507985278
962	0.02507679588
963	0.025075815
964	0.02507085389
965	0.02506822063
966	0.02506478417
967	0.02506144146
968	0.02505985862
969	0.0250553
970	0.02505214729
971	0.02504960468
972	0.02504696639
973	0.0250436323
974	0.02504099295
975	0.02503680414
976	0.02503367635
977	0.02502984899
978	0.02502640365
979	0.02502303239
980	0.02502020279
981	0.02501690066
982	0.02501356162
983	0.02501023521
984	0.02500682086
985	0.02500262866
986	0.02499953828
987	0.02499732236
988	0.02499416573
989	0.02499126572
990	0.02498906306
991	0.02498580197
992	0.02498343227
993	0.02498147712
994	0.02497820216
995	0.02497585893
996	0.02497314997
997	0.02496921143
998	0.02496730765
999	0.02496518285
1000	0.02496265745
1001	0.02495819169
1002	0.02495570356
1003	0.02495239437
1004	0.02494922719
1005	0.02494655681
1006	0.02494365159
1007	0.02494098794
1008	0.02493877123
1009	0.02493386861
1010	0.02493046478
1011	0.02492578164
1012	0.0249199796
1013	0.02491728627
1014	0.02491500661
1015	0.02491072308
1016	0.02490664744
1017	0.02490309658
1018	0.02489873621
1019	0.02489579251
1020	0.02489322792
1021	0.02488972975
1022	0.02488736782
1023	0.02488498362
1024	0.02488266706
1025	0.024878872
1026	0.02487466593
1027	0.0248725657
1028	0.02486846791
1029	0.0248647924
1030	0.0248622126
1031	0.02485980106
1032	0.02485784495
1033	0.0248564254
1034	0.02485255282
1035	0.02485011965
1036	0.02484804427
1037	0.02484467244
1038	0.02484172008
1039	0.02483883578
1040	0.02483605207
1041	0.02483378924
1042	0.02483137709
1043	0.02482932424
1044	0.02482786406
1045	0.0248246118
1046	0.02482170157
1047	0.02481919045
1048	0.0248162116
1049	0.02481365316
1050	0.02481144193
1051	0.0248090726
1052	0.02480495265
1053	0.02480229939
1054	0.02479915236
1055	0.02479586036
1056	0.02479366401
1057	0.02479045686
1058	0.02478821895
1059	0.02478453157
1060	0.0247816308
1061	0.02477895415
1062	0.02477428646
1063	0.02477008301
1064	0.02476818988
1065	0.02476498888
1066	0.02476150617
1067	0.02475873246
1068	0.02475596502
1069	0.02475253395
1070	0.02474962992
1071	0.02474639037
1072	0.02474330558
1073	0.02474170336
1074	0.02473775737
1075	0.02473472223
1076	0.02473142679
1077	0.02472900688
1078	0.02472541877
1079	0.02472320684
1080	0.02472058876
1081	0.02471839449
1082	0.02471624564
1083	0.02471347686
1084	0.02471085671
1085	0.02470814249
1086	0.02470498198
1087	0.02470284058
1088	0.02470019582
1089	0.02469709469
1090	0.0246955347
1091	0.02469220647
1092	0.02468927483
1093	0.0246863879
1094	0.02468406372
1095	0.02468125297
1096	0.0246785601
1097	0.02467661373
1098	0.02467438488
1099	0.02467156906
1100	0.02466844566
1101	0.02466540934
1102	0.02466309338
1103	0.02465995232
1104	0.02465724482
1105	0.02465416096
1106	0.0246519431
1107	0.02465028445
1108	0.0246470792
1109	0.0246427128
1110	0.02463986081
1111	0.02463763901
1112	0.02463494505
1113	0.02463361186
1114	0.02463046468
1115	0.02462693716
1116	0.02462462698
1117	0.02462348914
1118	0.02462060841
1119	0.02461808933
1120	0.02461468532
1121	0.02461293412
1122	0.02460862175
1123	0.02460567269
1124	0.02460395313
1125	0.02460184038
1126	0.02460020245
1127	0.02459817716
1128	0.02459522635
1129	0.02459205929
1130	0.02458978884
1131	0.02458758871
1132	0.02458575344
1133	0.0245830571
1134	0.02458204265
1135	0.02458076382
1136	0.02457820438
1137	0.02457521939
1138	0.02457310756
1139	0.02457111452
1140	0.0245681928
1141	0.02456560383
1142	0.02456297122
1143	0.02456114944
1144	0.02455907774
1145	0.02455711781
1146	0.02455472412
1147	0.02455060102
1148	0.02454655208
1149	0.02454330788
1150	0.02454009115
1151	0.02453816063
1152	0.02453437125
1153	0.02453248873
1154	0.02453017217
1155	0.02452843397
1156	0.0245260849
1157	0.02452297216
1158	0.02451999742
1159	0.02451766825
1160	0.02451416455
1161	0.02451035744
1162	0.02450898782
1163	0.02450686748
1164	0.02450325102
1165	0.02449977665
1166	0.02449745978
1167	0.02449482179
1168	0.02449335841
1169	0.02449216463
1170	0.02448952793
1171	0.02448775819
1172	0.02448592414
1173	0.02448312462
1174	0.0244810605
1175	0.02447836541
1176	0.02447355265
1177	0.02447250473
1178	0.02447088186
1179	0.02446751841
1180	0.02446497448
1181	0.02446274677
1182	0.02446046435
1183	0.0244578038
1184	0.02445529324
1185	0.02445248861
1186	0.02445023174
1187	0.02444891486
1188	0.02444824501
1189	0.02444546872
1190	0.02444270793
1191	0.02443990631
1192	0.02443683853
1193	0.02443491017
1194	0.02443321
1195	0.02442923966
1196	0.02442742907
1197	0.0244248332
1198	0.02442258958
1199	0.0244191014
1200	0.0244167586
1201	0.02441498538
1202	0.02441256014
1203	0.02440987635
1204	0.02440689959
1205	0.02440432
1206	0.0244028657
1207	0.02440002699
1208	0.02439799953
1209	0.02439647034
1210	0.02439319004
1211	0.02439122869
1212	0.02438888222
1213	0.02438542264
1214	0.02438345428
1215	0.02438128115
1216	0.02437869705
1217	0.02437628538
1218	0.02437463911
1219	0.02437181659
1220	0.02436910294
1221	0.02436673185
1222	0.02436476431
1223	0.02436327554
1224	0.02436006336
1225	0.02435737106
1226	0.02435603423
1227	0.02435244982
1228	0.02435042046
1229	0.0243474992
1230	0.02434566112
1231	0.02434369182
1232	0.02433962419
1233	0.02433781241
1234	0.02433584806
1235	0.02433313004
1236	0.02433103902
1237	0.02432747754
1238	0.02432403677
1239	0.02432209229
1240	0.02432003844
1241	0.02431572212
1242	0.02431360622
1243	0.02431088972
1244	0.0243094436
1245	0.02430839402
1246	0.02430472342
1247	0.0243004925
1248	0.02429871288
1249	0.02429713109
1250	0.02429445746
1251	0.0242930191
1252	0.02428970462
1253	0.02428750533
1254	0.02428498615
1255	0.02428118126
1256	0.0242778311
1257	0.02427441567
1258	0.0242731993
1259	0.02427081799
1260	0.02426821851
1261	0.02426633315
1262	0.02426433528
1263	0.02426240648
1264	0.02425960104
1265	0.02425703656
1266	0.02425484465
1267	0.02425197306
1268	0.02424997619
1269	0.02424764143
1270	0.02424482364
1271	0.02424213392
1272	0.0242403979
1273	0.02423853955
1274	0.02423734177
1275	0.02423488479
1276	0.02423268159
1277	0.02423061877
1278	0.02422831672
1279	0.02422678083
1280	0.02422444857
1281	0.02422176961
1282	0.02421954877
1283	0.02421618866
1284	0.02421386744
1285	0.02421130453
1286	0.02420938792
1287	0.02420575688
1288	0.0242036599
1289	0.02420143196
1290	0.02419990176
1291	0.02419822634
1292	0.02419648935
1293	0.02419494855
1294	0.02419109816
1295	0.02418801951
1296	0.02418352086
1297	0.02418085776
1298	0.02417621892
1299	0.02417418144
1300	0.02417199348
1301	0.02416939237
1302	0.02416626456
1303	0.02416405724
1304	0.02416199133
1305	0.02415964796
1306	0.02415761553
1307	0.0241564008
1308	0.02415193207
1309	0.02414976344
1310	0.0241483464
1311	0.02414651692
1312	0.02414460999
1313	0.02414202936
1314	0.02413854706
1315	0.02413449327
1316	0.02413295455
1317	0.02413099267
1318	0.02412912825
1319	0.02412613243
1320	0.02412448802
1321	0.02412115727
1322	0.02411846455
1323	0.02411608887
1324	0.02411518033
1325	0.02411351652
1326	0.02411119054
1327	0.02410882487
1328	0.02410670085
1329	0.02410443135
1330	0.02410229623
1331	0.02410002197
1332	0.02409810881
1333	0.02409614087
1334	0.02409256255
1335	0.02409121255
1336	0.02408867496
1337	0.02408659188
1338	0.02408431485
1339	0.02407983767
1340	0.02407693813
1341	0.02407503035
1342	0.02407274078
1343	0.02407080722
1344	0.02406769404
1345	0.02406647094
1346	0.02406410231
1347	0.02406010206
1348	0.02405830962
1349	0.02405635468
1350	0.02405372577
1351	0.02405169677
1352	0.02404728191
1353	0.02404330113
1354	0.02404062421
1355	0.02403641801
1356	0.02403403512
1357	0.02403205214
1358	0.0240295886
1359	0.02402586603
1360	0.02402400607
1361	0.02402207325
1362	0.0240197793
1363	0.02401715542
1364	0.02401476418
1365	0.02401232744
1366	0.02401064134
1367	0.02400901368
1368	0.02400713884
1369	0.02400604866
1370	0.02400397673
1371	0.02400244416
1372	0.02399972793
1373	0.02399706112
1374	0.02399439342
1375	0.02399181604
1376	0.02398991259
1377	0.02398707229
1378	0.02398532082
1379	0.02398383018
1380	0.02398053333
1381	0.02397809949
1382	0.02397664562
1383	0.02397384794
1384	0.02397200883
1385	0.02397016558
1386	0.02396761553
1387	0.02396463692
1388	0.02396212821
1389	0.02395993858
1390	0.02395678554
1391	0.02395422074
1392	0.02395157363
1393	0.02394965878
1394	0.02394591015
1395	0.02394391713
1396	0.02394101957
1397	0.02393883343
1398	0.02393672533
1399	0.02393514771
1400	0.02393395103
1401	0.02393170351
1402	0.0239296641
1403	0.02392833955
1404	0.02392663368
1405	0.0239250918
1406	0.02392285279
1407	0.02392118446
1408	0.02392023233
1409	0.02391916601
1410	0.02391700193
1411	0.02391545527
1412	0.02391379446
1413	0.02390982741
1414	0.02390716485
1415	0.02390481188
1416	0.02390182055
1417	0.02390068815
1418	0.02389851308
1419	0.02389626569
1420	0.02389447049
1421	0.02389262543
1422	0.02389093008
1423	0.02388754187
1424	0.02388583958
1425	0.02388444422
1426	0.02388274114
1427	0.02388106509
1428	0.02387916906
1429	0.02387684705
1430	0.02387486889
1431	0.02387264589
1432	0.02387022223
1433	0.02386735773
1434	0.02386516855
1435	0.02386379992
1436	0.02386183073
1437	0.02386001594
1438	0.02385799182
1439	0.02385616638
1440	0.02385467653
1441	0.02385337673
1442	0.02385172139
1443	0.02384938589
1444	0.02384706519
1445	0.02384447752
1446	0.02384173669
1447	0.02384034038
1448	0.02383840722
1449	0.02383624696
1450	0.0238343933
1451	0.02383252049
1452	0.02382979152
1453	0.02382791029
1454	0.02382509375
1455	0.02382213692
1456	0.02381950309
1457	0.02381774406
1458	0.02381642391
1459	0.02381430583
1460	0.02381239495
1461	0.02381026168
1462	0.02380890888
1463	0.02380695345
1464	0.02380527749
1465	0.02380321917
1466	0.02380078502
1467	0.02379987455
1468	0.02379724671
1469	0.02379515886
1470	0.02379318094
1471	0.02379146652
1472	0.02378865561
1473	0.02378523053
1474	0.02378201006
1475	0.02378034983
1476	0.02377822364
1477	0.02377643833
1478	0.02377479105
1479	0.02377318829
1480	0.02377099007
1481	0.023769451
1482	0.02376675162
1483	0.02376455334
1484	0.02376226034
1485	0.02376037794
1486	0.02375797682
1487	0.02375589602
1488	0.0237538466
1489	0.02375198398
1490	0.02374989819
1491	0.02374763448
1492	0.02374633098
1493	0.02374388659
1494	0.02374249557
1495	0.02374086877
1496	0.02373926366
1497	0.02373776292
1498	0.02373598191
1499	0.02373452542
